emg_rms,emg_mav,emg_variance,emg_std,emg_waveform_length,emg_zero_crossing,emg_ssc,emg_kurtosis,emg_skewness,emg_peak,emg_median_freq,emg_mean_freq,emg_peak_freq,emg_total_power,emg_power_low,emg_power_mid,emg_power_high,label,class_name
57.912175716419256,18.104994696934025,1009.6401487325759,13.285650663325612,622864.909558378,9748.293173617874,28129.532522980022,19.043314404551452,0.6254978397401769,535.72374998908,82.39918462780885,99.50310496009246,56.126282759518226,665.8381775446235,140.5104780079499,306.977231041438,57.911442601209636,0,Non-Fatigue
41.58484659730136,12.966956929699476,2217.5693902790745,63.28763538257756,281366.07848269783,13803.796609418418,23626.9782508966,1.8409163507955313,0.37172526803532285,370.7242596628759,73.64996599496402,115.90212448526492,80.73777986932723,955.3304630786711,182.18359432748088,407.7567951091768,22.780276989383395,0,Non-Fatigue
31.072962868278005,10.69217227713596,2173.215609033343,37.95202902272264,648727.4187347511,18671.271111122765,21033.777368920917,18.852630318379635,-0.3978969603858733,348.6026332417832,81.6111518510443,104.26794210647924,60.30536334744781,339.8170667855606,-16.806892783956812,162.99592068640422,62.1012551250063,0,Non-Fatigue
71.95611669909161,19.445164911675207,1077.8682428821082,20.996235052157722,232672.15616359975,14841.735493311044,31263.722647726565,11.260005577173214,0.10735938889680785,338.24601771069877,86.89812390432775,83.44204266230409,54.924075238341416,12.234869220783025,-21.479942266432005,172.9813168266824,-17.345969881554787,1,Fatigue
68.50979922164078,0.5203029234437082,559.559046102275,43.55555887066179,369771.8693645634,13944.948045672634,23061.16932073404,9.07311398300665,1.190104745421562,337.1068226933336,87.24506398705716,66.72593035933569,52.44816837118992,1302.256723793109,98.3106933835268,71.08068797894205,81.86053376387581,1,Fatigue
82.40338347044599,24.14952171945105,2823.543572208375,37.01498244085766,689895.4238595505,10205.293535776877,25079.570078493634,15.288445313563468,0.44642992227404926,125.92521642276296,66.7378640531609,95.51887873476569,53.12399501860833,565.8329391520808,41.84885581805431,328.86701363862124,69.66781875344749,0,Non-Fatigue
41.16434127696137,15.623265629826413,4154.761564863178,32.81122807358549,354072.90904601733,12930.444088621294,32541.458299945734,17.671714391176888,0.5386016381949992,488.5065300503533,38.30426117515425,100.2661543100889,45.989887096573305,770.1603787489161,292.0863076318791,366.49038890837716,34.917954051376825,1,Fatigue
-1.7228842399743982,29.07408466294693,3151.102725700658,33.713311774148735,123640.68595497636,19791.7132056871,27005.847714879357,10.143452908415284,-0.47642663728600876,321.43764357092755,50.46567081493215,78.08154595532794,73.15118077957003,447.657155211797,-62.754121832848654,-30.894206505178488,-34.98606492341102,1,Fatigue
55.48014358472901,19.61855240788085,1632.199373837437,57.34698020237519,510042.9934359001,9701.369394183015,34714.09406594193,19.735785774031665,1.3311056863369186,360.21817523794306,46.712870945567715,82.30411444448681,62.633038192196835,-39.0908463364558,21.936928121668934,176.4331401557486,53.81913650076305,0,Non-Fatigue
45.47132218137765,14.252963273922727,1837.0518296437042,47.45061680826391,327049.29647276213,14341.888892531082,24564.890835204184,15.269530590585424,0.4018196405241869,487.698278651062,84.63851979832671,105.68934175562565,57.355455586508334,488.23185554712336,7.535561045271493,224.50106764724308,37.967697755744155,0,Non-Fatigue
