emg_rms,emg_mav,emg_variance,emg_std,emg_waveform_length,emg_zero_crossing,emg_ssc,emg_kurtosis,emg_skewness,emg_peak,emg_median_freq,emg_mean_freq,emg_peak_freq,emg_total_power,emg_power_low,emg_power_mid,emg_power_high,label,class_name
57.52033076490261,17.939432081671256,1023.0104036674559,12.893805711808966,609448.6941737627,9840.539327464028,28377.301753749256,18.551278964147503,0.6106401960380468,519.9254844157462,81.19726155088578,97.85081801242437,56.24647506721053,669.2978047834051,147.57901028650974,308.28464023903365,52.99672453446775,0,Non-Fatigue
41.19300164578471,12.801394314436708,2230.9396452139545,62.89579043106092,267949.8630980825,13896.042763264571,23874.74748166583,1.3488809103915838,0.35686762433319263,354.9259940895421,72.44804291804095,114.24983753759683,80.85797217701955,958.7900903174527,189.2521266060407,409.0642043067724,17.86555892264151,0,Non-Fatigue
30.68111791676136,10.526609661873191,2186.585863968223,37.560184071205995,635311.2033501357,18763.51726496892,21281.546599690148,18.360594877975686,-0.4127546040880035,332.80436766844946,80.40922877412123,102.61565515881115,60.425555655140116,343.27669402434225,-9.738360505396969,164.30332988399985,57.18653705826441,0,Non-Fatigue
72.34796165060826,19.610727526937975,1064.4979879472282,21.388080003674368,246088.37154821516,14749.48933946489,31015.953416957334,11.75204101757716,0.12221703259893801,354.04428328403264,88.10004698125081,85.09432960997216,54.80388293064911,8.775241982001376,-28.548474544991876,171.67390762908676,-12.431251814812907,1,Fatigue
68.90164417315742,0.6858655387064765,546.188791167395,43.94740382217844,383188.0847491788,13852.70189182648,22813.40008996481,9.565149423410595,1.2049623891236922,352.90508826666746,88.44698706398025,68.37821730700377,52.327976063497616,1298.7970965543273,91.24216110496693,69.77327878134642,86.77525183061769,1,Fatigue
82.01153851892934,23.983959104188283,2836.913827143255,36.62313748934101,676479.2084749351,10297.53968962303,25327.339309262865,14.79640987315952,0.43157227857191904,110.12695084942914,65.53594097623784,93.8665917870976,53.24418732630064,569.2925663908625,48.917388096614154,330.1744228362169,64.75310068670561,0,Non-Fatigue
41.55618622847802,15.788828245089181,4141.391309928298,33.203073025102135,367489.12443063274,12838.19793477514,32293.689069176504,18.163749831580834,0.5534592818971293,504.3047956236872,39.50618425207733,101.91844125775697,45.869694788881,766.7007515101344,285.0177753533193,365.1829797107815,39.8326721181187,1,Fatigue
-1.3310392884577524,29.2396472782097,3137.732470765778,34.10515672566538,137056.90133959177,19699.467051840948,26758.078484110127,10.63548834881923,-0.4615689935838786,337.2359091442614,51.66759389185523,79.73383290299601,73.03098847187772,444.1975279730153,-69.82265411140853,-32.20161570277412,-30.07134685666914,1,Fatigue
55.08829863321236,19.45298979261808,1645.569628772317,56.95513525085855,496626.7780512847,9793.615548029169,34961.863296711155,19.24375033362772,1.3162480426347885,344.41990966460924,45.51094786864465,80.65182749681873,62.75323049988914,-35.63121909767415,29.005460400228777,177.74054935334422,48.90441843402117,0,Non-Fatigue
45.079477229861006,14.08740065865996,1850.4220845785842,47.05877185674726,313633.0810881468,14434.135046377236,24812.660065973414,14.777495150181476,0.3869619968220567,471.9000130777282,83.43659672140365,104.03705480795756,57.47564789420064,491.691482785905,14.604093323831336,225.8084768448387,33.05297968900227,0,Non-Fatigue
31.14608582815638,17.99155851541814,670.2849514829807,42.47406248207986,673442.9095991848,13496.986735568846,26390.179473041208,17.51456675143905,-0.33684467407744517,78.15580241524839,100.23451003988598,114.1357471056302,63.37215430798589,241.8955703971121,205.85828303964686,-27.088958284867772,83.708407052833,0,Non-Fatigue
62.35049335456491,13.738715404294645,673.098617644753,47.8810875803004,723989.2907108287,10328.426639792266,27084.157385793394,16.54287833677185,-0.5854871524660523,374.4410719533299,94.79047673050484,66.21334810534853,65.74842483660593,464.626712083848,126.89098996860407,-43.82453562380647,90.96861512425525,0,Non-Fatigue
57.37923599019318,20.891234092383453,5883.4941503205155,62.6839447598865,389126.32785537856,14018.780558248283,29555.458801436944,21.428749382709803,0.3437092960852802,74.5062078863943,60.45293840477573,100.19115590185754,67.61086234496413,-378.7155248705404,110.07866792556264,-461.44697795551036,38.02197750774424,1,Fatigue
38.92037295381134,13.624538168198193,2121.618978294093,-2.96303763525016,339150.20427944796,19924.766200145226,22449.24749914118,12.549178475583254,1.3461228537277785,454.948880346787,66.63222186884283,111.17044623649129,59.29749589800983,940.4673773318843,263.5273793521386,421.6813332180083,95.3070639600091,0,Non-Fatigue
43.14059269561086,11.252235916383018,151.83954047263137,44.25572329093107,204729.01870482287,4767.087501184578,24728.379691062604,14.131068992568279,-0.3659994443102761,250.0450607721853,53.67776217499465,74.3145665110609,44.571296001815234,638.0491637034442,143.3241366849396,-413.77237617989437,5.5381701558848135,1,Fatigue
24.844813047258487,33.98897811182376,-749.1321755212668,28.883994152312347,443605.9089084776,8016.784291804938,21297.111308398016,11.699776976637114,1.9594220519160825,423.4134137567829,59.55691861256063,97.88139953176677,58.08214710213444,901.8949464792645,81.7071952904202,629.5113016940796,56.22258622206884,0,Non-Fatigue
70.55516776592667,29.66530382290903,3630.211896058673,51.99676325374671,398445.4359844456,12586.639975572807,26991.734293471018,7.413276708755966,-1.292300800246758,512.1413765721276,59.334037044526305,97.44662494585164,67.96276829636898,473.9084564049056,261.1966465687754,539.4137878526961,46.833702098774786,0,Non-Fatigue
50.37773175733521,14.226352800421555,2404.111050838548,17.51992561841452,667751.8501322712,19775.932780012816,31467.306707960724,21.606994582439384,-0.8631167981524003,382.63749932370024,76.22351535055351,84.47303172591454,33.15580138303507,782.1824229179908,264.10444205998317,584.8819459989227,43.90551736893056,1,Fatigue
3.829675276262762,19.732708905716365,797.8063264397321,34.11630256544326,537781.848541818,16789.200860893834,28255.22732664077,27.251258804579436,-0.5021629258710825,521.6696021573022,110.23438652032661,84.13027880800361,48.81335995278668,1140.679980081404,77.52071120332027,262.701641685764,109.72243147240593,0,Non-Fatigue
30.011101834053285,17.42823469836252,3557.949445916093,32.898039576148975,770034.8654317986,22113.13950881073,25323.164442320463,18.255018169473388,-0.6474150511423127,341.9144385196298,101.59831620805626,54.22366452746389,60.12228478928457,883.6372433517226,218.52808227188086,256.1930350675529,50.53935222032109,0,Non-Fatigue
40.16323363537273,9.544204165411438,3929.662618392262,43.94443311886406,477908.04539557744,17388.608686913125,35712.12382169774,20.066861966044375,0.863908927932521,501.89651618289827,75.70729647731186,103.24714399245543,64.27935364923418,215.66694376843228,-181.39178283365715,412.95479195579213,-8.3673559174132,1,Fatigue
46.32690636912613,13.149276013987684,586.246838515412,-2.9860036820050198,588688.0604107918,15125.756855197258,28030.19928292349,19.21258498844343,-0.676521320675118,445.59787239462617,59.664689442369834,100.83216387461286,44.833418948093886,558.8378829296737,426.98293859994016,619.2314154045671,40.385111946371154,1,Fatigue
47.31362576116696,37.36847032615444,2830.7123700516017,30.87907406031543,608432.0821428763,11738.667221983505,25730.1737748431,14.088777778058137,-0.7468746833220895,339.68280564043283,68.15452473480231,87.18434732697943,36.280345918067,-164.59127192034913,236.79974443558456,427.81688774721795,9.09548485172933,1,Fatigue
38.48557651504834,5.094238389678175,879.0657054184277,63.6760567470903,468041.4671497692,11178.17501814061,25365.59802111261,23.084716589547348,1.5479310906209391,269.4717062923156,86.67569499429443,112.69009512852502,66.68873121280897,284.66160081388057,-16.01267428911342,660.8479360843822,14.696866715884198,1,Fatigue
40.00781011815537,22.16223155235636,1143.6726853155433,41.205980712428826,498557.4879337017,14767.542080558922,17432.25847459358,17.805093556195825,-0.7114662461671981,301.6739832709521,99.35408081188764,108.87381564650003,50.87362946257265,308.1312566353763,165.37771502145677,600.9519848869159,-0.3438242856653204,0,Non-Fatigue
62.65354637885598,15.925948241300201,1810.134227253761,37.75869993551713,541883.7731756415,13229.669557434047,30529.43973053679,16.828712599224577,0.2831211394843178,343.88385802457486,76.57841296809859,100.26545474750623,60.178417894237946,770.022481140332,46.28048910975001,-352.84945892675034,63.688568566152746,0,Non-Fatigue
30.56119164486323,16.565748086966956,-1393.6820864245371,24.000573524094378,664412.9463966377,19683.133820210514,30857.433538636884,10.016237945781395,-0.05901887481676721,383.89264301435367,67.8290858626623,112.08416447578375,66.59238049235285,-391.1689241750458,135.81662973343148,876.3879083764174,82.30091172772399,0,Non-Fatigue
49.08299866531233,23.559279166949377,3615.552341870806,5.696028166862138,621893.6497457768,11014.591629821465,25670.079025990275,11.650168432853611,0.6085975585851581,139.94824055463928,70.96895019654413,63.79127710755253,56.43977652600364,616.9798552627916,203.24201586349963,16.53892607290203,27.51667363004971,1,Fatigue
50.64573320167195,26.03713656836158,-421.51002591607835,15.745716177505244,842910.1844637925,18019.47363850257,25839.187962230248,19.991303485247393,1.9132882768823152,383.89964997639737,35.826919180037045,105.180305922761,74.32040513868938,609.9209354768932,180.28915329876816,-93.54730634981496,81.54246313654954,0,Non-Fatigue
17.45109283026052,7.893146908720535,4455.744126462889,17.604260620135854,166833.90803001577,16320.468625651365,31458.827423510225,16.615982162434268,2.45519537959063,568.9429589030314,69.5113324775686,61.49194968451481,56.464710481103474,1170.4101794982262,46.34953346433322,801.5503230484887,9.366867842757998,1,Fatigue
23.434166599773704,10.005639698744694,2868.4780907404447,47.95888387439275,309671.1784399991,16734.026148729376,33031.25802434018,21.847274358712927,-0.47649017240500374,504.00387265666075,82.55966790792279,92.31959984645722,64.271529788564,152.2811363409569,-82.6508446869631,-64.78236163172727,56.04938086732916,0,Non-Fatigue
36.30137055715571,12.82004910023105,-667.820839944183,26.94158072128979,776697.2444675162,16480.261943852496,26832.18207015085,12.460452309673736,0.4372476185218214,354.61578249184595,68.84494961024393,80.93232997838561,66.11051016798154,236.8704446521125,126.41116595712262,431.3782485861532,30.001197704912006,0,Non-Fatigue
58.31438574113723,19.214965809368465,2450.025077682215,5.309949813307966,750673.0658295316,12679.865551847064,23379.1480106342,16.413702771543946,0.8839768273970232,424.35174668932723,73.47246243918089,111.01338989797267,56.87310080927926,1432.3721619137254,52.13177577139042,196.57866066050053,68.6170435133424,0,Non-Fatigue
12.816964584770577,24.530323798032043,1155.6668381728296,30.135573179457253,484536.3913693042,15417.020699814813,18276.866528736486,7.243340535068979,0.8845155425590446,327.70500921030583,84.5949603031684,90.56239727947941,64.47141803868372,302.4687853955048,95.15299947014442,37.597242512751166,24.746335474981578,1,Fatigue
67.63576682078886,20.073553270509777,2647.5700584902434,39.03912947821773,323936.9128968998,5841.094964797853,27516.488610182714,18.586448416703213,0.7209480643700362,292.5608770606451,75.04225106443975,85.98830522286907,58.38459209276739,-170.71823189841456,36.157148611430884,-87.98424004688752,39.48216710657253,0,Non-Fatigue
17.70175456204018,25.674894969297736,4437.010862127456,41.808980302066125,318881.3167705595,15007.172659753554,29073.294289885587,11.486672527792175,0.4068103617861027,550.4727424731115,72.30938584339398,106.13282849854303,66.70168369351839,62.579208316184065,21.031198012884737,849.5016206917406,-6.732875061573608,0,Non-Fatigue
21.98546901685988,25.27962320396157,4992.064443016346,60.65410705020105,440520.53727812145,13775.36673874047,27825.374335438886,19.91602285318615,0.4008884449006621,437.15309566848475,117.88199853713513,106.19974107545177,36.59674793282217,-527.5480104306594,174.4794917259152,527.2653154325951,18.65683483068902,1,Fatigue
50.44359086715326,24.839742177663908,4156.921041399213,45.26392582112527,330735.75940929574,14393.302280646456,29138.129181974782,6.272280139762994,1.8609928279555341,346.8802336819343,89.08931948668095,80.56952585881778,60.78989930083544,-240.56037762770478,98.33481845734542,555.5825916312724,-6.290478427565404,0,Non-Fatigue
86.6775216278177,26.37462459915958,470.39908259250615,11.15993985586584,578531.095426001,15285.998654259049,28010.389755134078,12.957670306964147,1.9787763908616374,434.9787375750558,88.71573551727943,74.40488215033247,71.38882230288762,294.11245573342984,217.40751631627398,171.572463761226,-5.323608512807752,1,Fatigue
34.8183562746505,9.374019408436602,-1963.2889002451861,71.2836437117873,472263.38326470857,18020.804173661498,26609.535172751443,15.676212174759184,0.03807911779968082,524.2760253871154,77.99995427982103,75.97887462777845,65.03638766845133,799.2081485326348,59.09455954286496,-99.86575630371311,13.4662614207361,1,Fatigue
